#{"t_start": 1778020685.626938, "env_id": "letter-env"}
r,l,t
100.0,19,45153.586204
100.0,23,45155.959486
-60.0,10,45157.149199
120.0,17,45158.849312
100.0,19,45160.884346
100.0,19,45162.553701
100.0,19,45164.554761
100.0,19,45166.58183
100.0,17,45168.323485
100.0,17,45169.92849
100.0,17,45171.916768
100.0,17,45173.582655
-70.0,5,45173.992165
120.0,19,45175.94805
100.0,17,45177.565455
100.0,17,45179.262405
100.0,17,45187.213449
100.0,17,45188.887641
100.0,19,45191.028131
100.0,21,45193.072616
-60.0,26,45195.617764
120.0,17,45197.569405
100.0,21,45199.541933
100.0,17,45201.213385
100.0,21,45203.284322
100.0,26,45205.911837
100.0,19,45207.975113
100.0,19,45209.681658
100.0,17,45211.623529
100.0,21,45213.687449
100.0,17,45215.315273
100.0,21,45217.39577
100.0,19,45219.42151
100.0,23,45221.799293
100.0,17,45223.592198
100.0,17,45225.37958
100.0,19,45227.509276
100.0,19,45229.516943
100.0,21,45231.625897
100.0,19,45233.522516
100.0,19,45235.584836
100.0,17,45237.38248
100.0,19,45239.352728
100.0,25,45241.740817
100.0,17,45243.356217
100.0,17,45245.149944
100.0,21,45247.468901
100.0,22,45249.551022
-60.0,48,45254.423956
120.0,19,45256.437938
100.0,19,45258.528158
100.0,19,45260.240584
-70.0,3,45260.609809
120.0,17,45262.316283
100.0,19,45264.332714
100.0,34,45267.942612
100.0,19,45269.630434
100.0,17,45271.561821
100.0,21,45273.635667
100.0,25,45276.017116
100.0,17,45277.674162
100.0,19,45279.773592
100.0,19,45281.666486
100.0,17,45283.430675
100.0,17,45285.073233
100.0,21,45287.316632
100.0,19,45289.164435
100.0,21,45291.510267
100.0,17,45293.233229
100.0,19,45295.28864
100.0,20,45297.36139
100.0,17,45298.980062
100.0,19,45300.96861
100.0,17,45302.694237
100.0,19,45304.749096
100.0,17,45306.381953
100.0,19,45308.492967
100.0,19,45310.255905
100.0,60,45316.482199
100.0,19,45318.552969
100.0,19,45320.548187
100.0,17,45322.165174
100.0,17,45323.889924
100.0,17,45325.898649
100.0,23,45327.935321
100.0,21,45330.251377
100.0,17,45332.036833
100.0,50,45337.075977
-70.0,5,45337.74785
120.0,19,45339.526261
100.0,23,45341.998733
100.0,19,45343.964613
100.0,35,45347.684867
100.0,17,45349.354783
-70.0,3,45349.707683
120.0,17,45351.45083
100.0,23,45353.873318
-40.0,15,45355.183987
120.0,17,45357.100527
100.0,17,45358.88813
100.0,17,45360.55162
100.0,17,45362.313327
100.0,17,45364.297262
100.0,21,45366.368676
100.0,19,45368.445593
100.0,17,45370.145213
100.0,17,45371.825374
100.0,19,45373.805352
100.0,17,45375.601996
100.0,19,45377.599342
-60.0,12,45378.873237
-40.0,12,45380.055952
120.0,17,45381.837807
100.0,19,45383.816011
100.0,21,45385.82946
100.0,19,45387.94507
100.0,17,45389.588944
-70.0,5,45389.972509
120.0,19,45392.025428
100.0,19,45393.942524
100.0,21,45395.947518
100.0,19,45397.996898
100.0,19,45399.994366
100.0,20,45402.00378
100.0,21,45404.070517
100.0,19,45406.07184
100.0,19,45407.813685
100.0,19,45409.856327
100.0,17,45411.587994
100.0,19,45413.645009
-70.0,5,45414.058984
120.0,19,45416.068258
100.0,17,45417.712279
100.0,19,45419.802141
100.0,17,45421.516519
100.0,17,45423.502653
100.0,19,45425.263882
100.0,17,45427.185703
100.0,19,45428.910893
100.0,23,45431.287763
-60.0,10,45432.436822
-50.0,7,45432.863207
120.0,21,45435.156188
100.0,19,45436.851382
100.0,17,45438.823381
100.0,19,45440.553772
100.0,19,45442.543259
100.0,21,45444.530331
100.0,21,45446.884714
100.0,17,45448.56587
-70.0,5,45448.984043
120.0,23,45451.243116
100.0,19,45453.348657
100.0,17,45455.059885
100.0,17,45456.978756
100.0,17,45458.60744
100.0,17,45460.564892
100.0,19,45462.291237
100.0,17,45464.282525
100.0,21,45466.289291
-60.0,10,45467.136142
120.0,21,45469.449317
100.0,19,45471.276164
-70.0,7,45472.003326
120.0,19,45474.045323
100.0,19,45476.065386
100.0,17,45477.783952
100.0,21,45479.75074
100.0,21,45481.863035
100.0,17,45483.897765
100.0,19,45485.600802
-40.0,15,45487.133382
120.0,23,45489.661596
100.0,22,45491.742046
100.0,19,45493.840814
100.0,19,45495.831028
100.0,17,45497.543698
100.0,27,45500.310289
-60.0,14,45501.524032
-50.0,5,45502.260038
-40.0,14,45503.499421
120.0,17,45505.217333
-60.0,10,45506.335809
120.0,17,45508.106764
100.0,19,45510.128081
-40.0,15,45511.694215
120.0,23,45513.669396
100.0,21,45515.996662
100.0,19,45517.789984
100.0,21,45520.155656
100.0,19,45521.97049
-60.0,10,45523.053277
120.0,17,45524.800499
100.0,19,45526.832221
100.0,17,45528.417446
100.0,19,45530.398923
-40.0,18,45532.104866
120.0,19,45534.133373
100.0,19,45536.150127
100.0,19,45538.237421
100.0,20,45540.304927
100.0,17,45541.992042
100.0,25,45544.488773
100.0,19,45546.539568
-60.0,10,45547.442886
-40.0,16,45548.979484
120.0,20,45551.058715
-60.0,10,45552.16543
120.0,19,45554.22112
100.0,21,45556.284091
100.0,17,45557.92831
100.0,19,45559.932557
100.0,21,45562.017604
100.0,17,45563.742403
100.0,17,45565.64741
100.0,19,45567.352654
100.0,23,45569.799389
100.0,21,45571.932869
100.0,19,45573.831581
100.0,23,45576.242331
100.0,25,45578.783081
100.0,31,45581.926279
100.0,38,45585.624712
100.0,17,45587.689109
100.0,17,45589.300934
100.0,21,45591.350157
100.0,17,45593.056319
100.0,23,45595.476306
100.0,17,45597.226039
-60.0,10,45598.371967
120.0,17,45600.114446
-70.0,3,45600.472441
120.0,19,45602.492044
-60.0,16,45604.072139
120.0,19,45605.84429
100.0,17,45607.754787
100.0,17,45609.474277
100.0,19,45611.436393
100.0,21,45613.590478
100.0,17,45615.259848
100.0,19,45617.287058
100.0,17,45618.99395
100.0,19,45620.984442
100.0,17,45622.624538
100.0,21,45624.816016
100.0,17,45626.797781
100.0,21,45628.900423
100.0,20,45630.892633
100.0,17,45632.543718
100.0,19,45634.559383
100.0,17,45636.269566
100.0,21,45638.36065
100.0,17,45640.385511
-60.0,12,45641.508849
-40.0,10,45642.332035
120.0,21,45644.429449
100.0,17,45646.394656
100.0,17,45648.002857
100.0,21,45650.149245
100.0,23,45652.500969
-60.0,10,45653.368353
120.0,17,45655.354455
100.0,17,45657.074074
100.0,21,45658.97291
100.0,21,45661.117356
-70.0,5,45661.81169
120.0,17,45663.414755
100.0,21,45665.453762
100.0,17,45667.216926
100.0,17,45669.154359
100.0,19,45670.906124
100.0,17,45672.917686
100.0,17,45674.619018
100.0,17,45676.32681
100.0,17,45678.056754
100.0,23,45680.408131
100.0,17,45682.101613
100.0,21,45684.510228
100.0,19,45686.221748
100.0,21,45688.550574
100.0,17,45690.301959
100.0,19,45692.350116
100.0,19,45694.057083
100.0,17,45696.023261
100.0,25,45698.474032
100.0,19,45700.451414
100.0,17,45702.178168
100.0,17,45703.90064
100.0,21,45705.958307
100.0,17,45707.903681
100.0,19,45709.662595
100.0,19,45711.786942
100.0,20,45713.67486
-60.0,10,45714.879353
120.0,19,45716.625796
100.0,17,45718.710015
100.0,17,45720.333507
100.0,19,45722.454832
100.0,17,45724.093557
100.0,19,45726.179055
100.0,21,45728.192374
100.0,19,45730.222777
100.0,17,45731.95957
100.0,19,45733.972833
-40.0,15,45735.300809
120.0,19,45737.343084
100.0,19,45739.268681
100.0,23,45741.650748
100.0,19,45743.39973
100.0,21,45745.756703
100.0,17,45747.553232
100.0,26,45750.036865
100.0,17,45752.002227
100.0,19,45753.687506
100.0,17,45755.706317
100.0,17,45757.40136
100.0,19,45759.363614
100.0,17,45760.934752
100.0,21,45763.075801
100.0,17,45764.588603
100.0,22,45766.874835
-40.0,20,45768.956007
120.0,21,45770.983957
100.0,20,45772.995951
100.0,17,45774.76841
100.0,17,45776.70588
-40.0,13,45778.060024
120.0,17,45779.704221
100.0,17,45781.41993
-70.0,5,45782.090323
120.0,17,45783.77704
100.0,19,45785.783748
100.0,21,45787.888522
100.0,17,45789.487344
100.0,21,45791.533103
100.0,17,45793.588613
100.0,21,45795.597725
100.0,19,45797.576096
100.0,20,45799.606336
100.0,21,45801.590242
100.0,17,45803.289957
100.0,19,45805.284549
-60.0,12,45806.455307
-50.0,3,45806.793011
120.0,17,45808.525523
100.0,19,45810.403715
100.0,19,45812.153632
100.0,17,45814.14566
100.0,20,45816.113393
100.0,19,45817.976098
100.0,19,45820.133192
100.0,19,45822.172179
100.0,17,45824.09071
100.0,19,45826.200646
100.0,17,45827.982483
100.0,19,45829.987701
-70.0,5,45830.383368
120.0,17,45832.078738
100.0,17,45834.054547
100.0,21,45836.009173
-60.0,10,45836.899769
120.0,19,45838.939759
100.0,21,45840.914985
100.0,19,45842.967705
100.0,17,45844.720329
100.0,17,45846.667796
100.0,17,45848.300719
100.0,17,45850.070184
100.0,17,45851.748051
100.0,17,45853.731005
100.0,19,45855.367079
-60.0,13,45856.943829
120.0,21,45858.970248
100.0,19,45860.985067
100.0,25,45863.43939
-40.0,15,45865.040727
120.0,21,45867.168802
100.0,17,45868.846657
100.0,21,45870.931011
100.0,17,45872.8575
-60.0,12,45874.086084
120.0,19,45875.733265
100.0,17,45877.704573
100.0,21,45879.845087
100.0,17,45881.457339
100.0,23,45883.773893
100.0,19,45885.791475
100.0,21,45887.942247
100.0,25,45890.367259
100.0,19,45892.356301
100.0,17,45894.153182
100.0,21,45896.227454
100.0,19,45898.307966
100.0,19,45900.261429
100.0,17,45901.99007
100.0,19,45903.925557
-40.0,15,45905.510908
120.0,29,45908.341567
100.0,17,45910.06255
100.0,41,45914.153161
100.0,23,45916.444179
100.0,24,45918.834393
100.0,17,45920.499641
-40.0,17,45922.380486
120.0,19,45924.099
100.0,17,45926.078902
100.0,23,45928.215869
100.0,17,45930.175374
100.0,17,45931.88893
100.0,19,45933.923279
100.0,17,45935.615629
100.0,22,45937.71566
100.0,21,45940.016365
100.0,19,45941.72297
100.0,43,45946.192579
100.0,21,45948.226797
100.0,23,45950.638871
100.0,17,45952.352948
-40.0,25,45955.000144
-20.0,17,45956.662236
120.0,19,45958.743154
100.0,19,45960.47387
100.0,17,45962.401867
-40.0,14,45963.636045
120.0,19,45965.658743
100.0,17,45967.331653
100.0,19,45969.384948
100.0,33,45972.773267
100.0,17,45974.552605
100.0,17,45976.549595
100.0,23,45978.584216
100.0,17,45980.532301
100.0,17,45982.144444
100.0,17,45983.761928
100.0,25,45986.165487
100.0,17,45988.158355
100.0,27,45990.759592
100.0,19,45992.829973
-60.0,10,45993.997248
120.0,17,45995.672803
100.0,21,45997.812594
-40.0,13,45999.060598
120.0,17,46000.976796
100.0,21,46003.056018
100.0,35,46006.718526
100.0,35,46010.195725
-70.0,9,46011.272887
120.0,21,46013.309096
-70.0,7,46014.045576
120.0,33,46017.351446
100.0,48,46022.277098
100.0,19,46024.239967
100.0,19,46026.023141
100.0,21,46028.415417
100.0,21,46030.335931
100.0,19,46032.367739
100.0,23,46034.334456
100.0,17,46036.262815
100.0,21,46038.324972
100.0,17,46040.135175
100.0,22,46042.417691
100.0,35,46045.787977
100.0,17,46047.857209
-70.0,7,46048.366943
120.0,25,46051.074134
100.0,21,46053.125871
100.0,20,46055.111886
100.0,21,46057.13673
100.0,17,46058.851993
100.0,19,46060.697112
100.0,17,46062.427391
100.0,19,46064.37099
100.0,17,46066.135592
100.0,19,46068.114497
100.0,19,46070.168612
-70.0,3,46070.499828
120.0,19,46072.112047
-40.0,17,46074.035929
120.0,21,46076.165272
100.0,17,46077.845851
100.0,19,46079.85971
100.0,25,46082.351083
-40.0,15,46083.923166
120.0,25,46086.287487
100.0,19,46088.310742
100.0,19,46090.460965
100.0,17,46092.108364
100.0,37,46095.81223
100.0,17,46097.568282
100.0,21,46099.871881
-40.0,13,46101.110133
-20.0,19,46103.059571
120.0,17,46104.859444
100.0,17,46106.505594
100.0,25,46108.93885
100.0,17,46110.967641
100.0,17,46112.616795
100.0,23,46114.983626
100.0,17,46116.644535
100.0,17,46118.339214
100.0,21,46120.432827
100.0,17,46122.421091
100.0,21,46124.475888
100.0,19,46126.478952
100.0,19,46128.237204
100.0,21,46130.568023
100.0,19,46132.337771
100.0,17,46134.219908
100.0,19,46136.001299
100.0,17,46138.018393
100.0,17,46139.713129
100.0,23,46142.064664
-60.0,10,46142.954384
120.0,19,46144.90623
100.0,21,46147.020277
100.0,17,46148.704931
100.0,17,46150.734719
100.0,25,46153.099198
100.0,22,46155.211199
100.0,19,46157.169165
100.0,27,46159.942244
100.0,17,46161.704601
100.0,21,46163.706402
100.0,19,46165.624851
100.0,21,46167.686263
100.0,23,46170.066465
100.0,23,46172.443896
100.0,21,46174.413659
100.0,19,46176.527539
100.0,17,46178.260721
100.0,25,46180.754033
100.0,21,46183.156669
100.0,25,46185.743988
100.0,17,46187.532085
100.0,27,46190.25338
100.0,23,46192.69055
-40.0,13,46193.941055
120.0,21,46195.967809
100.0,19,46197.989036
100.0,21,46199.973914
100.0,25,46202.330396
100.0,21,46204.821299
100.0,17,46206.482175
-60.0,12,46207.658593
120.0,17,46209.345022
-70.0,3,46209.72277
120.0,20,46211.729955
100.0,17,46213.48719
-60.0,28,46216.247354
120.0,21,46218.215802
100.0,20,46220.231843
100.0,19,46222.274778
100.0,19,46224.298455
100.0,17,46225.999235
100.0,19,46228.06471
100.0,19,46230.08063
100.0,21,46232.204932
100.0,17,46233.785831
100.0,23,46236.164357
100.0,19,46238.241239
100.0,29,46241.155877
100.0,20,46243.223756
100.0,21,46245.294089
100.0,27,46248.078529
100.0,17,46249.772517
100.0,19,46251.811083
100.0,21,46253.920689
100.0,21,46255.962676
100.0,18,46257.963608
100.0,17,46259.691114
100.0,62,46266.077269
100.0,21,46268.163862
100.0,19,46270.219159
100.0,19,46271.965104
100.0,19,46274.037101
100.0,17,46275.803815
100.0,19,46277.734534
100.0,19,46279.822638
100.0,21,46281.887588
100.0,19,46283.927931
100.0,17,46285.716017
100.0,19,46287.752657
100.0,19,46289.846905
100.0,17,46291.549012
100.0,19,46293.59051
100.0,32,46296.920205
100.0,19,46298.598729
100.0,21,46300.915433
100.0,21,46302.949115
100.0,19,46304.994353
100.0,32,46308.160176
100.0,19,46309.874513
100.0,19,46312.021411
100.0,17,46313.683597
100.0,19,46315.725479
100.0,17,46317.32571
100.0,23,46319.686914
100.0,17,46321.498763
100.0,17,46323.451801
100.0,17,46325.115184
100.0,21,46327.221248
100.0,17,46328.965148
100.0,23,46331.428767
100.0,23,46333.707182
100.0,19,46335.829311
100.0,25,46338.249434
100.0,17,46340.02244
-70.0,7,46340.674391
120.0,19,46342.691826
100.0,23,46344.662791
100.0,17,46346.700139
100.0,17,46348.421807
100.0,17,46350.160776
100.0,19,46352.098344
100.0,17,46353.777836
100.0,33,46356.942662
100.0,17,46359.029853
100.0,17,46360.719182
100.0,19,46362.762814
100.0,19,46364.489375
100.0,19,46366.56995
100.0,19,46368.548774
100.0,23,46370.901489
100.0,21,46372.920142
-70.0,3,46373.259053
120.0,17,46374.945994
100.0,17,46376.712278
100.0,17,46378.526798
100.0,21,46380.913742
100.0,17,46382.657192
100.0,24,46385.01174
100.0,21,46387.085153
-40.0,13,46388.36875
120.0,21,46390.736492
100.0,19,46392.580977
100.0,21,46394.899335
100.0,17,46396.569509
100.0,17,46398.274992
100.0,21,46400.375328
100.0,21,46402.53327
100.0,19,46404.347367
100.0,17,46406.285672
-60.0,10,46407.129042
120.0,17,46408.818664
-70.0,3,46409.175288
120.0,22,46411.647817
-40.0,13,46412.91888
120.0,23,46415.375314
100.0,21,46417.491116
100.0,21,46419.585027
100.0,19,46421.572056
100.0,21,46423.829591
100.0,23,46426.371536
100.0,17,46428.198239
100.0,21,46430.41312
100.0,19,46432.401542
100.0,17,46434.133171
100.0,19,46436.096404
100.0,23,46438.426078
100.0,27,46441.13228
100.0,23,46443.226541
100.0,19,46445.148292
100.0,19,46447.239237
100.0,17,46448.874968
100.0,17,46450.568216
-60.0,12,46451.715405
-40.0,39,46455.735651
120.0,21,46457.774113
-60.0,10,46458.976868
120.0,17,46460.650099
100.0,39,46464.574253
100.0,21,46466.64814
100.0,17,46468.338419
100.0,17,46470.283096
-70.0,5,46470.710594
120.0,17,46472.367536
100.0,23,46474.789185
100.0,17,46476.551781
100.0,17,46478.202951
100.0,21,46480.54104
100.0,19,46482.28483
100.0,19,46484.377034
100.0,19,46486.359009
100.0,19,46488.4264
100.0,17,46490.026814
100.0,17,46491.756533
100.0,21,46493.878166
100.0,17,46495.844816
100.0,19,46497.609176
100.0,17,46499.577427
100.0,23,46501.690772
-60.0,10,46502.83474
120.0,17,46504.615092
100.0,17,46506.343146
100.0,17,46508.40425
100.0,19,46510.010742
100.0,19,46512.112129
100.0,17,46513.765699
100.0,21,46516.133149
100.0,21,46518.24323
100.0,21,46520.40294
-40.0,15,46521.931149
120.0,21,46523.987525
100.0,19,46525.970819
100.0,17,46527.765137
100.0,17,46529.472719
-70.0,3,46529.815543
-50.0,7,46530.587184
120.0,19,46532.661729
100.0,21,46534.782716
-60.0,10,46535.646571
120.0,17,46537.694743
100.0,17,46539.442793
100.0,17,46541.192131
100.0,17,46542.832451
100.0,21,46545.26283
100.0,17,46546.954117
100.0,25,46549.353716
100.0,19,46551.384809
100.0,19,46553.473353
100.0,19,46555.132426
100.0,17,46557.110672
100.0,17,46558.644615
100.0,17,46560.260207
100.0,19,46562.268118
100.0,23,46564.699083
100.0,21,46566.780187
100.0,17,46568.468397
100.0,17,46570.264698
100.0,47,46575.063919
100.0,19,46577.111871
100.0,17,46578.780931
100.0,17,46580.461474
100.0,17,46582.52051
100.0,19,46584.192828
100.0,17,46586.131196
100.0,33,46589.484039
-40.0,15,46590.996461
-50.0,3,46591.069906
120.0,21,46593.38459
100.0,17,46595.096067
100.0,19,46597.225076
100.0,19,46598.965764
100.0,17,46600.958046
100.0,17,46602.572138
100.0,17,46604.291002
100.0,21,46606.412799
100.0,22,46608.811766
100.0,17,46610.551739
100.0,17,46612.241179
100.0,19,46614.303842
100.0,21,46616.430758
100.0,17,46618.41131
100.0,19,46620.108924
100.0,17,46622.072856
100.0,17,46623.741996
100.0,19,46625.854477
100.0,19,46627.642951
-70.0,3,46627.982979
120.0,19,46629.975914
100.0,19,46632.073276
100.0,17,46633.79146
-70.0,5,46634.256837
120.0,17,46635.866495
100.0,23,46638.263989
100.0,21,46640.328964
100.0,17,46642.26458
100.0,21,46644.41278
100.0,17,46646.113428
100.0,19,46648.127949
100.0,21,46650.240528
100.0,17,46652.027185
100.0,17,46653.951977
100.0,17,46655.680127
100.0,23,46658.057548
100.0,19,46659.831439
100.0,19,46661.902093
100.0,25,46664.328645
-60.0,11,46665.525735
120.0,17,46667.153804
100.0,19,46669.145082
100.0,21,46671.148592
100.0,17,46673.254753
100.0,17,46674.9963
100.0,21,46677.075855
100.0,23,46679.503238
-70.0,11,46680.569193
120.0,27,46683.12509
100.0,17,46684.994366
-70.0,3,46685.074666
120.0,17,46687.139893
100.0,17,46688.814701
100.0,17,46690.45713
100.0,17,46692.13613
100.0,19,46694.107571
100.0,19,46696.06446
100.0,25,46698.462813
100.0,21,46700.569354
100.0,20,46702.548621
100.0,17,46704.454317
100.0,19,46706.245868
100.0,17,46708.271114
100.0,18,46709.888419
100.0,19,46711.838447
100.0,19,46713.959476
100.0,19,46715.628294
100.0,19,46717.602614
100.0,19,46719.585546
100.0,19,46721.516293
100.0,25,46723.949843
100.0,19,46725.937499
-70.0,5,46726.365743
120.0,19,46728.364018
100.0,17,46729.948345
100.0,19,46731.970674
